session_id,user_id,session_date,time_spent_seconds,device
20980,4141,2022-08-17,1868,Mobile
20981,4141,2023-06-21,12600,Desktop
20982,4141,2022-11-25,4876,Tablet
20983,4141,2023-01-28,1468,Desktop
20984,4142,2016-05-04,19747,Desktop
20985,4142,2022-08-18,2657,Desktop
20986,4143,2024-11-05,1440,Desktop
20987,4144,2024-05-04,8878,Tablet
20988,4144,2022-10-31,3692,Mobile
20989,4144,2023-08-08,16670,Desktop
20990,4145,2023-02-24,1486,Mobile
20991,4145,2024-08-04,737,Desktop
20992,4145,2024-05-12,6238,Desktop
20993,4146,2018-10-13,3174,Desktop
20994,4146,2020-03-12,1072,Mobile
20995,4146,2023-07-19,44803,Desktop
20996,4146,2021-12-22,1722,Desktop
20997,4146,2020-04-30,4384,Mobile
20998,4146,2017-03-31,934,Mobile
20999,4146,2018-02-08,4715,Mobile
21000,4146,2022-07-28,1590,Mobile
21001,4147,2018-01-25,5601,Mobile
21002,4147,2019-10-10,1976,Mobile
21003,4147,2023-01-11,15155,Desktop
21004,4147,2020-08-13,2384,Desktop
21005,4148,2024-08-17,3074,Desktop
21006,4149,2020-01-22,4672,Mobile
21007,4149,2020-04-10,2133,Mobile
21008,4149,2018-09-18,790,Mobile
21009,4149,2018-05-25,4347,Desktop
21010,4149,2018-03-07,5072,Mobile
21011,4150,2020-01-05,1522,Desktop
21012,4150,2021-05-23,647,Desktop
21013,4150,2022-08-05,2823,Desktop
21014,4150,2019-02-15,2258,Desktop
21015,4150,2018-08-25,1877,Desktop
21016,4151,2018-03-15,1426,Desktop
21017,4151,2017-06-10,5714,Desktop
21018,4151,2015-10-01,6878,Desktop
21019,4151,2017-10-31,5690,Mobile
21020,4152,2020-11-01,485,Desktop
21021,4152,2023-08-09,534,Mobile
21022,4152,2023-05-08,17276,Desktop
21023,4152,2017-07-26,3567,Mobile
21024,4152,2022-12-08,19079,Desktop
21025,4152,2018-06-05,4810,Mobile
21026,4153,2024-07-21,3656,Mobile
21027,4153,2024-03-09,3819,Mobile
21028,4153,2023-10-31,3782,Mobile
21029,4153,2024-10-31,1445,Desktop
21030,4153,2023-10-27,1496,Mobile
21031,4154,2020-08-13,1464,Mobile
21032,4154,2019-01-27,1630,Desktop
21033,4155,2023-05-14,3123,Mobile
21034,4155,2021-10-05,17255,Mobile
21035,4155,2021-10-01,2981,Desktop
21036,4155,2018-09-25,955,Tablet
21037,4156,2024-06-25,19052,Mobile
21038,4156,2023-07-27,10568,Mobile
21039,4156,2023-10-31,7828,Mobile
21040,4156,2023-07-27,3066,Desktop
21041,4156,2024-02-08,5355,Desktop
21042,4156,2024-02-16,4887,Mobile
21043,4157,2024-08-14,2593,Mobile
21044,4157,2024-10-29,1583,Mobile
21045,4158,2024-08-23,1775,Mobile
21046,4158,2023-04-10,4429,Desktop
21047,4158,2020-12-03,3097,Desktop
21048,4158,2023-09-01,8158,Mobile
21049,4158,2021-04-13,854,Mobile
21050,4160,2020-02-23,3614,Desktop
21051,4160,2016-10-27,2844,Desktop
21052,4161,2024-03-13,3854,Mobile
21053,4161,2022-12-29,3912,Mobile
21054,4161,2024-10-31,5683,Mobile
21055,4161,2022-08-12,3884,Mobile
21056,4161,2023-12-30,1805,Mobile
21057,4161,2023-09-07,3355,Mobile
21058,4161,2024-05-05,5755,Mobile
21059,4162,2023-07-19,4421,Desktop
21060,4162,2018-12-06,907,Mobile
21061,4162,2020-02-28,1351,Tablet
21062,4162,2023-01-13,2392,Desktop
21063,4162,2020-05-05,4966,Mobile
21064,4162,2019-01-28,785,Tablet
21065,4163,2022-07-01,2204,Desktop
21066,4163,2023-09-04,12756,Desktop
21067,4163,2023-11-01,987,Desktop
21068,4163,2024-06-06,422,Mobile
21069,4163,2023-06-29,9086,Mobile
21070,4163,2022-07-04,1509,Desktop
21071,4164,2024-11-22,146,Tablet
21072,4164,2023-10-22,7549,Desktop
21073,4164,2020-08-30,3260,Mobile
21074,4165,2022-01-31,1456,Mobile
21075,4165,2021-10-14,7980,Mobile
21076,4165,2022-08-13,1063,Mobile
21077,4165,2022-02-28,6008,Desktop
21078,4165,2020-09-06,3377,Mobile
21079,4165,2023-10-05,1729,Desktop
21080,4166,2023-08-31,2530,Desktop
21081,4166,2013-07-11,2288,Desktop
21082,4166,2015-09-22,23584,Mobile
21083,4166,2015-01-15,3391,Desktop
21084,4166,2023-06-17,2755,Mobile
21085,4167,2024-02-12,434,Desktop
21086,4168,2024-10-25,4604,Desktop
21087,4168,2023-11-21,609,Desktop
21088,4168,2023-09-07,3261,Mobile
21089,4168,2023-10-04,4796,Mobile
21090,4168,2024-07-22,3263,Desktop
21091,4168,2024-05-05,2213,Mobile
21092,4168,2024-11-04,7775,Mobile
21093,4168,2024-08-26,2962,Desktop
21094,4168,2024-07-19,4814,Desktop
21095,4169,2021-01-23,2323,Mobile
21096,4169,2022-12-19,11380,Mobile
21097,4169,2018-05-04,5684,Mobile
21098,4169,2012-11-21,1850,Desktop
21099,4169,2024-04-05,5906,Desktop
21100,4170,2019-01-25,7900,Mobile
21101,4170,2023-02-21,181,Mobile
21102,4170,2019-05-27,2879,Mobile
21103,4171,2024-10-30,941,Desktop
21104,4171,2024-12-11,1858,Desktop
21105,4171,2024-10-10,7867,Tablet
21106,4171,2024-01-02,9376,Tablet
21107,4171,2023-05-15,3616,Desktop
21108,4171,2024-11-19,3027,Desktop
21109,4171,2023-12-01,1505,Desktop
21110,4172,2011-11-26,28926,Mobile
21111,4172,2022-06-14,4705,Desktop
21112,4172,2021-09-25,1858,Desktop
21113,4173,2019-05-14,2965,Desktop
21114,4173,2015-11-02,2988,Desktop
21115,4173,2023-08-27,3212,Desktop
21116,4173,2016-11-08,3402,Desktop
21117,4173,2022-02-06,9014,Mobile
21118,4173,2019-02-07,2844,Desktop
21119,4173,2015-08-22,6369,Mobile
21120,4173,2015-03-08,9550,Desktop
21121,4174,2024-09-02,5417,Mobile
21122,4174,2020-05-21,6433,Tablet
21123,4174,2020-08-15,4446,Mobile
21124,4174,2022-07-02,917,Desktop
21125,4174,2021-08-15,6591,Desktop
21126,4174,2024-04-02,556,Desktop
21127,4174,2023-04-25,1553,Desktop
21128,4175,2016-11-29,1546,Desktop
21129,4175,2024-08-11,2829,Desktop
21130,4176,2017-10-17,2188,Desktop
21131,4176,2018-02-06,15059,Mobile
21132,4176,2019-02-08,1771,Mobile
21133,4176,2019-12-02,1549,Desktop
21134,4176,2017-07-05,927,Mobile
21135,4176,2019-02-13,896,Desktop
21136,4176,2020-09-26,17169,Desktop
21137,4177,2017-12-09,4702,Mobile
21138,4177,2015-12-14,14949,Tablet
21139,4177,2017-04-21,3888,Desktop
21140,4177,2015-09-25,15829,Mobile
21141,4178,2022-10-14,7499,Mobile
21142,4178,2018-03-13,718,Mobile
21143,4178,2023-07-31,11992,Desktop
21144,4178,2017-07-06,2258,Desktop
21145,4178,2023-11-12,2871,Desktop
21146,4178,2022-11-18,1523,Mobile
21147,4178,2018-08-30,1068,Mobile
21148,4178,2023-03-16,360,Desktop
21149,4178,2018-02-16,171,Mobile
21150,4178,2022-01-12,755,Mobile
21151,4178,2018-07-11,700,Desktop
21152,4178,2016-11-04,1525,Desktop
21153,4179,2022-06-20,11699,Mobile
21154,4179,2017-12-16,4432,Mobile
21155,4179,2024-12-16,947,Desktop
21156,4179,2024-09-05,4494,Desktop
21157,4179,2017-12-15,2927,Desktop
21158,4179,2024-11-24,4682,Mobile
21159,4180,2021-11-25,1564,Mobile
21160,4180,2021-01-31,1269,Desktop
21161,4181,2017-06-24,21454,Desktop
21162,4181,2019-11-24,6821,Mobile
21163,4181,2017-05-10,1213,Desktop
21164,4182,2020-11-25,1460,Tablet
21165,4182,2023-11-14,4484,Desktop
21166,4182,2020-01-07,1653,Desktop
21167,4182,2015-09-18,1965,Mobile
21168,4183,2023-12-23,1254,Desktop
21169,4183,2015-02-17,1789,Mobile
21170,4183,2011-07-02,2142,Desktop
21171,4183,2015-03-04,3681,Desktop
21172,4183,2020-02-23,1739,Desktop
21173,4184,2022-06-22,2829,Desktop
21174,4184,2020-03-24,3823,Mobile
21175,4184,2020-01-10,4201,Mobile
21176,4184,2022-05-16,10104,Desktop
21177,4185,2018-08-02,1703,Mobile
21178,4185,2017-08-19,2539,Desktop
21179,4186,2023-12-06,9706,Tablet
21180,4186,2023-05-13,3808,Mobile
21181,4186,2023-10-20,4395,Mobile
21182,4186,2022-02-01,5449,Desktop
21183,4186,2021-09-07,5875,Desktop
21184,4186,2022-03-02,943,Mobile
21185,4187,2019-05-27,3128,Mobile
21186,4187,2024-04-05,1534,Desktop
21187,4187,2018-08-30,3160,Mobile
21188,4187,2024-07-31,5232,Desktop
21189,4187,2016-01-20,7322,Desktop
21190,4187,2016-06-11,4790,Mobile
21191,4188,2024-02-26,12075,Mobile
21192,4188,2022-06-28,610,Desktop
21193,4188,2022-12-13,4583,Desktop
21194,4188,2024-03-11,4280,Mobile
21195,4188,2023-10-31,1114,Desktop
21196,4189,2024-10-20,810,Desktop
21197,4189,2020-10-22,6532,Desktop
21198,4189,2024-06-09,1607,Mobile
21199,4190,2017-08-06,2043,Mobile
21200,4190,2020-10-09,2326,Mobile
21201,4190,2019-06-08,2596,Desktop
21202,4190,2021-05-30,3924,Mobile
21203,4190,2017-01-05,1723,Tablet
21204,4190,2014-07-29,2752,Desktop
21205,4190,2018-08-22,6511,Mobile
21206,4190,2016-11-20,1296,Desktop
21207,4191,2019-09-20,13828,Desktop
21208,4191,2013-07-19,6481,Mobile
21209,4191,2011-05-25,21439,Mobile
21210,4192,2023-06-23,6029,Tablet
21211,4192,2022-03-02,10942,Desktop
21212,4192,2024-07-08,485,Desktop
21213,4193,2020-01-17,662,Desktop
21214,4193,2021-06-15,13453,Mobile
21215,4193,2023-03-04,1673,Mobile
21216,4193,2014-01-24,1178,Desktop
21217,4193,2012-03-20,3686,Mobile
21218,4194,2023-06-15,1164,Mobile
21219,4194,2020-08-18,1897,Mobile
21220,4194,2016-12-29,2586,Mobile
21221,4194,2023-01-31,6849,Desktop
21222,4194,2021-06-06,15950,Desktop
21223,4194,2021-04-28,2816,Desktop
21224,4194,2014-11-28,2422,Mobile
21225,4194,2023-12-20,3513,Mobile
21226,4195,2021-08-08,3652,Mobile
21227,4195,2023-05-05,1472,Desktop
21228,4195,2023-08-21,1425,Desktop
21229,4195,2021-02-13,3640,Mobile
21230,4196,2024-04-24,813,Mobile
21231,4197,2022-05-27,7557,Desktop
21232,4197,2024-07-24,10426,Mobile
21233,4197,2021-09-18,8237,Desktop
21234,4197,2021-07-13,3162,Desktop
21235,4197,2022-10-31,5864,Desktop
21236,4197,2021-03-09,1408,Mobile
21237,4198,2019-02-18,1433,Mobile
21238,4198,2022-09-24,821,Desktop
21239,4198,2017-03-20,1194,Desktop
21240,4198,2021-12-16,1776,Mobile
21241,4198,2023-12-14,14256,Desktop
21242,4199,2024-02-28,9629,Desktop
21243,4199,2024-11-08,817,Mobile
21244,4199,2023-09-19,3512,Mobile
21245,4199,2024-03-22,9155,Mobile
21246,4200,2022-12-18,5369,Mobile
21247,4200,2024-05-08,1672,Mobile
21248,4200,2024-02-05,1255,Desktop
21249,4200,2022-02-13,968,Desktop
21250,4200,2022-07-29,3269,Mobile
21251,4201,2019-05-13,7485,Desktop
21252,4201,2011-07-25,10007,Mobile
21253,4201,2019-12-15,4899,Mobile
21254,4201,2019-04-03,13605,Desktop
21255,4202,2018-07-26,4502,Mobile
21256,4202,2021-05-28,1466,Mobile
21257,4203,2016-09-23,5058,Desktop
21258,4203,2010-10-27,4691,Desktop
21259,4203,2017-07-13,17805,Tablet
21260,4203,2021-01-14,1312,Desktop
21261,4203,2016-06-27,1210,Desktop
21262,4203,2011-06-09,1145,Desktop
21263,4204,2022-01-30,8443,Tablet
21264,4204,2011-03-31,35101,Mobile
21265,4204,2021-10-08,243,Mobile
21266,4204,2022-05-12,4004,Desktop
21267,4204,2023-10-11,2161,Desktop
21268,4204,2014-06-16,729,Desktop
21269,4204,2024-12-17,4278,Mobile
21270,4204,2014-08-14,3319,Mobile
21271,4204,2022-10-12,13088,Mobile
21272,4204,2011-02-09,3341,Desktop
21273,4205,2016-05-31,5389,Mobile
21274,4205,2011-04-08,19851,Mobile
21275,4206,2022-04-10,5119,Desktop
21276,4206,2022-10-07,1145,Tablet
21277,4206,2017-11-28,24433,Desktop
21278,4206,2020-09-28,1208,Tablet
21279,4206,2015-07-18,1814,Desktop
21280,4206,2016-03-11,8962,Tablet
21281,4206,2020-02-22,2013,Desktop
21282,4206,2016-02-24,3445,Desktop
21283,4206,2017-06-21,3952,Desktop
21284,4207,2024-05-01,1649,Desktop
21285,4207,2019-01-28,2556,Mobile
21286,4207,2010-07-25,1050,Desktop
21287,4207,2010-11-24,8484,Desktop
21288,4208,2024-06-19,2202,Tablet
21289,4208,2024-07-15,1784,Desktop
21290,4208,2022-12-06,2204,Mobile
21291,4208,2022-09-27,3634,Desktop
21292,4208,2024-02-24,1966,Mobile
21293,4208,2021-11-01,2385,Desktop
21294,4209,2014-06-11,5284,Desktop
21295,4209,2015-07-02,2077,Mobile
21296,4209,2018-11-13,1200,Desktop
21297,4210,2019-06-20,2433,Mobile
21298,4210,2020-10-13,11368,Mobile
21299,4210,2016-01-25,2097,Mobile
21300,4210,2023-04-23,2081,Mobile
21301,4210,2018-02-05,3808,Desktop
21302,4210,2020-06-23,1246,Mobile
21303,4211,2024-04-21,6920,Desktop
21304,4211,2021-05-25,1164,Desktop
21305,4211,2020-02-18,4146,Mobile
21306,4212,2022-01-27,877,Desktop
21307,4212,2023-04-26,2246,Mobile
21308,4212,2024-02-15,6395,Desktop
21309,4212,2024-09-27,2908,Desktop
21310,4212,2021-02-21,15285,Desktop
21311,4212,2019-01-16,750,Desktop
21312,4212,2020-03-11,2362,Desktop
21313,4213,2017-04-23,7522,Mobile
21314,4213,2019-04-03,14322,Desktop
21315,4213,2018-03-20,1876,Mobile
21316,4213,2023-10-11,3333,Desktop
21317,4213,2022-09-23,1289,Desktop
21318,4213,2023-02-03,8948,Desktop
21319,4214,2014-07-20,1614,Mobile
21320,4214,2017-06-15,4011,Mobile
21321,4214,2023-05-04,2892,Desktop
21322,4214,2017-03-30,18339,Tablet
21323,4216,2023-11-08,3913,Desktop
21324,4216,2022-07-30,977,Desktop
21325,4216,2024-01-08,7754,Desktop
21326,4216,2023-09-28,5661,Desktop
21327,4216,2022-11-28,5462,Desktop
21328,4216,2024-06-09,1133,Tablet
21329,4217,2015-04-19,952,Desktop
21330,4217,2024-12-12,637,Mobile
21331,4217,2020-10-22,899,Mobile
21332,4217,2014-07-27,7642,Mobile
21333,4217,2018-02-05,4723,Desktop
21334,4218,2020-12-28,21293,Mobile
21335,4218,2024-01-12,3510,Mobile
21336,4218,2022-08-30,1453,Desktop
21337,4219,2013-10-18,5903,Mobile
21338,4219,2011-11-29,2485,Desktop
21339,4219,2019-09-29,8104,Mobile
21340,4219,2024-06-13,2809,Desktop
21341,4219,2022-03-12,1267,Desktop
21342,4219,2024-03-24,3122,Desktop
21343,4219,2018-12-06,720,Desktop
21344,4219,2015-08-19,686,Desktop
21345,4219,2013-08-09,4442,Desktop
21346,4220,2016-06-26,1689,Mobile
21347,4220,2017-04-03,991,Desktop
21348,4220,2019-08-20,4997,Desktop
21349,4220,2012-12-30,3160,Desktop
21350,4220,2023-05-22,16131,Mobile
21351,4220,2023-10-13,2989,Desktop
21352,4220,2017-02-06,6022,Mobile
21353,4220,2013-07-17,7916,Mobile
21354,4221,2011-06-04,2992,Desktop
21355,4221,2011-02-23,1153,Mobile
21356,4221,2018-12-04,6634,Mobile
21357,4221,2014-03-04,2497,Desktop
21358,4221,2022-09-06,5651,Desktop
21359,4221,2017-02-22,2115,Desktop
21360,4221,2021-09-18,1766,Desktop
21361,4222,2020-06-13,4474,Desktop
21362,4222,2024-08-20,8967,Mobile
21363,4222,2017-09-11,375,Desktop
21364,4222,2019-11-10,857,Desktop
21365,4222,2023-07-15,5843,Desktop
21366,4222,2022-02-21,1762,Mobile
21367,4223,2019-11-16,386,Mobile
21368,4223,2020-10-01,5980,Desktop
21369,4223,2021-09-25,7113,Desktop
21370,4223,2020-07-25,1866,Mobile
21371,4223,2023-11-13,1890,Desktop
21372,4223,2023-08-12,3804,Desktop
21373,4224,2021-08-18,3402,Tablet
21374,4224,2024-03-11,3765,Mobile
21375,4224,2020-11-05,9813,Desktop
21376,4225,2023-07-29,8322,Desktop
21377,4226,2024-09-15,3269,Desktop
21378,4226,2023-02-09,928,Desktop
21379,4226,2022-06-28,2593,Desktop
21380,4226,2022-09-01,9737,Desktop
21381,4227,2019-02-08,30309,Mobile
21382,4227,2021-02-01,11283,Mobile
21383,4227,2022-12-08,1266,Mobile
21384,4228,2022-02-13,2718,Desktop
21385,4228,2020-12-16,4727,Desktop
21386,4228,2024-03-06,10942,Desktop
21387,4228,2024-02-08,4503,Desktop
21388,4229,2023-01-18,1819,Mobile
21389,4229,2022-09-07,4095,Desktop
21390,4229,2020-12-22,4641,Mobile
21391,4229,2018-07-31,7822,Desktop
21392,4229,2019-04-15,1123,Tablet
21393,4230,2019-05-17,1628,Mobile
21394,4230,2021-12-27,940,Mobile
21395,4230,2024-07-19,1096,Desktop
21396,4230,2022-09-15,1541,Desktop
21397,4231,2021-03-27,3447,Tablet
21398,4231,2022-07-02,2565,Mobile
21399,4231,2023-10-24,15987,Desktop
21400,4232,2024-03-24,2610,Desktop
21401,4232,2017-04-26,20822,Desktop
21402,4232,2013-05-28,3609,Desktop
21403,4232,2022-12-20,356,Desktop
21404,4233,2024-10-04,8316,Mobile
21405,4233,2024-11-14,1747,Desktop
21406,4233,2024-06-23,1775,Tablet
21407,4233,2024-08-13,6457,Mobile
21408,4234,2017-04-20,873,Mobile
21409,4234,2021-08-15,3240,Tablet
21410,4234,2017-02-07,1613,Desktop
21411,4234,2017-11-02,11803,Desktop
21412,4235,2020-03-08,18006,Desktop
21413,4235,2019-12-26,5437,Mobile
21414,4235,2018-12-11,4895,Desktop
21415,4235,2011-12-10,4549,Mobile
21416,4236,2019-04-03,991,Desktop
21417,4236,2022-10-26,1117,Mobile
21418,4236,2022-01-14,1149,Desktop
21419,4236,2024-10-18,2143,Mobile
21420,4236,2022-12-09,863,Desktop
21421,4236,2021-01-23,475,Desktop
21422,4237,2023-06-10,4792,Tablet
21423,4237,2023-05-02,2110,Mobile
21424,4237,2024-06-19,1020,Desktop
21425,4237,2021-05-03,7322,Desktop
21426,4237,2023-09-20,14181,Mobile
21427,4237,2021-12-28,1887,Desktop
21428,4238,2023-04-01,23380,Desktop
21429,4238,2022-04-14,2065,Desktop
21430,4238,2023-02-16,5878,Desktop
21431,4238,2020-06-22,1950,Tablet
21432,4238,2023-09-20,6928,Desktop
21433,4238,2024-10-16,6995,Desktop
21434,4238,2021-07-16,3125,Desktop
21435,4238,2021-11-28,1154,Desktop
21436,4238,2024-01-03,4254,Mobile
21437,4238,2021-08-14,5771,Mobile
21438,4239,2021-06-06,5371,Desktop
21439,4239,2018-09-05,1892,Desktop
21440,4239,2024-06-29,800,Desktop
21441,4239,2024-05-31,4908,Mobile
21442,4239,2022-03-27,9448,Desktop
21443,4240,2024-09-19,7724,Mobile
21444,4240,2022-02-01,9034,Desktop
21445,4240,2024-09-06,1936,Desktop
21446,4240,2022-02-05,1219,Tablet
21447,4241,2021-03-31,3461,Desktop
21448,4241,2012-07-21,6407,Mobile
21449,4241,2015-05-24,128,Desktop
21450,4241,2014-05-26,3360,Desktop
21451,4241,2012-04-16,2847,Desktop
21452,4241,2016-10-18,14605,Desktop
21453,4241,2023-01-30,1959,Desktop
21454,4241,2021-06-07,4728,Mobile
21455,4242,2020-07-14,6457,Mobile
21456,4243,2024-03-31,549,Mobile
21457,4243,2021-09-03,5937,Tablet
21458,4243,2021-02-22,1959,Desktop
21459,4243,2021-07-21,4358,Desktop
21460,4243,2023-07-23,15324,Desktop
21461,4244,2015-11-28,1914,Mobile
21462,4244,2020-01-17,6380,Mobile
21463,4244,2020-05-12,14043,Mobile
21464,4244,2017-07-20,2111,Mobile
21465,4244,2015-02-25,5011,Mobile
21466,4245,2024-01-23,1853,Mobile
21467,4245,2023-02-26,2371,Desktop
21468,4245,2024-06-30,2713,Tablet
21469,4245,2020-12-29,8688,Mobile
21470,4245,2023-03-03,2093,Mobile
21471,4245,2021-09-14,957,Mobile
21472,4245,2023-07-31,1331,Desktop
21473,4245,2022-04-02,375,Desktop
21474,4245,2024-04-30,409,Mobile
21475,4245,2022-04-02,4298,Desktop
21476,4246,2023-02-05,334,Desktop
21477,4246,2021-10-04,2736,Desktop
21478,4247,2021-12-12,4127,Desktop
21479,4247,2019-11-01,2292,Tablet
21480,4247,2023-11-21,483,Mobile
21481,4247,2020-12-27,1619,Desktop
21482,4247,2019-09-03,1150,Mobile
21483,4247,2023-11-03,11085,Desktop
21484,4247,2022-06-24,1102,Desktop
21485,4248,2024-12-19,3244,Mobile
21486,4249,2024-06-02,551,Tablet
21487,4250,2023-05-11,2318,Mobile
21488,4250,2024-06-22,9548,Desktop
21489,4250,2024-07-12,5112,Mobile
21490,4250,2022-11-30,4542,Desktop
21491,4250,2023-12-14,2068,Mobile
21492,4250,2023-06-11,3361,Desktop
21493,4250,2022-06-13,1852,Mobile
21494,4250,2023-08-14,2110,Tablet
21495,4250,2024-11-22,2683,Tablet
21496,4251,2022-12-29,8519,Desktop
21497,4251,2023-03-06,3192,Tablet
21498,4251,2020-12-14,1450,Mobile
21499,4251,2018-12-31,7520,Mobile
21500,4251,2024-07-26,3923,Mobile
21501,4251,2024-12-26,14495,Mobile
21502,4252,2019-08-29,987,Desktop
21503,4252,2017-03-20,4434,Desktop
21504,4252,2021-05-05,785,Tablet
21505,4253,2022-06-18,1230,Desktop
21506,4253,2018-03-23,17603,Tablet
21507,4253,2024-07-04,3777,Desktop
21508,4253,2018-09-09,3024,Desktop
21509,4253,2021-06-06,5515,Mobile
21510,4255,2022-02-15,1477,Desktop
21511,4255,2023-03-30,2963,Desktop
21512,4256,2022-02-05,3782,Desktop
21513,4256,2022-01-12,4368,Mobile
21514,4256,2024-01-28,1280,Mobile
21515,4256,2021-08-18,1220,Tablet
21516,4256,2023-02-27,1840,Desktop
21517,4257,2023-07-21,6131,Mobile
21518,4257,2014-02-20,3657,Mobile
21519,4257,2018-08-04,2959,Mobile
21520,4257,2024-07-27,514,Desktop
21521,4257,2022-08-19,2671,Mobile
21522,4257,2023-04-03,1198,Desktop
21523,4258,2012-01-27,1449,Mobile
21524,4258,2017-08-07,6219,Desktop
21525,4258,2012-05-29,1639,Mobile
21526,4258,2020-10-23,3728,Desktop
21527,4258,2021-11-13,4221,Mobile
21528,4259,2020-01-19,3563,Tablet
21529,4259,2020-11-13,884,Desktop
21530,4259,2019-03-22,642,Desktop
21531,4259,2024-05-09,4274,Mobile
21532,4259,2019-03-30,1147,Desktop
21533,4259,2023-01-23,3493,Mobile
21534,4259,2023-05-15,3543,Desktop
21535,4260,2019-10-28,653,Desktop
21536,4260,2020-08-29,2118,Mobile
21537,4260,2015-05-06,983,Tablet
21538,4260,2023-03-26,2576,Mobile
21539,4260,2018-09-28,813,Mobile
21540,4260,2011-01-22,2456,Desktop
21541,4260,2011-03-16,1835,Mobile
21542,4260,2014-07-09,236,Mobile
21543,4261,2023-01-09,4512,Tablet
21544,4261,2022-04-09,5447,Desktop
21545,4261,2023-12-04,9531,Desktop
21546,4261,2022-02-05,6067,Desktop
21547,4261,2023-10-22,2676,Desktop
21548,4261,2021-01-26,1277,Desktop
21549,4262,2017-04-04,3048,Mobile
21550,4262,2017-12-13,932,Desktop
21551,4262,2020-04-24,5272,Desktop
21552,4263,2021-12-16,1936,Mobile
21553,4263,2022-08-16,1289,Mobile
21554,4263,2024-05-09,7707,Desktop
21555,4263,2023-06-23,2138,Mobile
21556,4263,2023-03-04,3049,Desktop
21557,4263,2022-09-16,35814,Desktop
21558,4264,2024-02-21,2172,Desktop
21559,4264,2024-04-09,2792,Mobile
21560,4266,2024-02-05,2041,Desktop
21561,4266,2020-05-24,4540,Mobile
21562,4266,2022-11-02,6067,Mobile
21563,4266,2019-04-14,3108,Desktop
21564,4266,2022-08-14,2822,Tablet
21565,4267,2024-01-24,5212,Desktop
21566,4267,2019-01-26,3370,Desktop
21567,4267,2024-09-11,1830,Tablet
21568,4267,2020-02-17,9669,Mobile
21569,4267,2017-08-13,2942,Mobile
21570,4268,2012-04-25,948,Desktop
21571,4268,2019-11-18,3493,Mobile
21572,4268,2020-04-04,2547,Mobile
21573,4268,2011-05-13,23654,Desktop
21574,4268,2014-05-15,23362,Desktop
21575,4268,2020-02-04,358,Desktop
21576,4269,2016-03-31,1305,Desktop
21577,4269,2024-04-19,322,Desktop
21578,4269,2018-11-24,8969,Mobile
21579,4269,2014-03-16,8888,Mobile
21580,4269,2022-12-11,2871,Desktop
21581,4269,2015-10-15,8950,Mobile
21582,4270,2010-02-05,12203,Tablet
21583,4270,2020-02-03,1182,Mobile
21584,4270,2021-04-19,4995,Mobile
21585,4270,2020-05-13,2763,Tablet
21586,4270,2019-01-15,763,Mobile
21587,4270,2022-01-22,1087,Desktop
21588,4270,2016-11-27,2072,Mobile
21589,4271,2024-04-20,2754,Desktop
21590,4271,2023-12-19,9025,Mobile
21591,4271,2024-01-21,1698,Mobile
21592,4271,2024-02-29,5865,Mobile
21593,4271,2024-12-21,2256,Desktop
21594,4271,2024-10-02,4097,Mobile
21595,4272,2017-12-04,2098,Mobile
21596,4272,2017-08-28,2805,Mobile
21597,4272,2017-03-24,7976,Mobile
21598,4272,2012-10-11,2741,Desktop
21599,4272,2022-07-04,2020,Desktop
21600,4272,2023-10-02,4479,Desktop
21601,4273,2024-12-14,8131,Desktop
21602,4273,2023-02-15,9490,Mobile
21603,4273,2024-07-28,2851,Desktop
21604,4274,2016-01-25,2398,Mobile
21605,4274,2019-11-27,3601,Desktop
21606,4274,2015-09-23,7204,Mobile
21607,4275,2018-08-01,326,Mobile
21608,4275,2014-03-03,664,Desktop
21609,4275,2016-06-10,1882,Tablet
21610,4275,2022-04-03,963,Desktop
21611,4275,2020-05-23,3815,Desktop
21612,4276,2024-12-03,792,Mobile
21613,4276,2023-08-19,686,Desktop
21614,4276,2023-08-11,9894,Desktop
21615,4276,2024-01-17,31173,Mobile
21616,4276,2023-10-20,897,Mobile
21617,4276,2023-08-19,4186,Desktop
21618,4277,2024-11-25,1701,Desktop
21619,4277,2024-01-05,4596,Mobile
21620,4277,2024-07-14,2637,Desktop
21621,4277,2024-11-07,7256,Mobile
21622,4278,2021-05-25,5375,Mobile
21623,4278,2023-03-24,6601,Mobile
21624,4278,2021-11-28,5694,Desktop
21625,4278,2017-04-08,777,Mobile
21626,4279,2014-05-08,6394,Desktop
21627,4279,2021-09-25,1511,Desktop
21628,4279,2022-05-22,5906,Desktop
21629,4279,2016-02-17,1884,Tablet
21630,4279,2023-02-23,1463,Desktop
21631,4280,2014-06-20,2599,Tablet
21632,4280,2013-09-27,1136,Desktop
21633,4280,2021-08-16,5210,Desktop
21634,4280,2014-12-14,6415,Mobile
21635,4280,2019-02-19,2257,Tablet
21636,4280,2020-12-31,11025,Mobile
21637,4280,2011-07-21,8569,Desktop
21638,4281,2023-04-26,7600,Desktop
21639,4281,2019-11-25,755,Desktop
21640,4281,2018-11-28,4675,Desktop
21641,4282,2014-07-12,11582,Desktop
21642,4282,2022-08-14,2313,Mobile
21643,4282,2014-07-29,5910,Mobile
21644,4282,2023-10-04,462,Mobile
21645,4282,2021-01-16,8546,Mobile
21646,4283,2018-11-26,3920,Desktop
21647,4283,2022-10-16,11478,Desktop
21648,4283,2022-02-26,2209,Mobile
